path	type	required	constraints	description
ITR.ITR1.Schedule80G.Don100Percent.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100Percent.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100Percent.TotDon100PercentCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100Percent.TotDon100PercentOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100Percent.TotDon100Percent	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100Percent.TotEligibleDon100Percent	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DoneeWithPanName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].ArnNbr	string	False	type=string, maxLength=25, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	Please enter ARN (Donation reference Number)
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands; 02-Andhra Pradesh; 03-Arunachal Pradesh; 04-Assam; 05-Bihar; 06-Chandigarh; 07-Dadra Nagar and Haveli; 08-Daman and Diu; 09- Delhi; 10- Goa; 11-Gujarat; 12- Haryana; 13- Himachal Pradesh; 14-Jammu and Kashmir; 15- Karnataka; 16- Kerala; 17- Lakshadweep; 18-Madhya Pradesh; 19-Maharashtra; 20-Manipur; 21-meghalaya; 22-Mizoram; 23-Nagaland; 24- Odisha; 25- Puducherry; 26- Punjab; 27-Rajasthan; 28- Sikkim; 29-Tamil Nadu; 30- Tripura; 31-Uttar Pradesh; 32- West Bengal; 33- Chhattisgarh; 34- Uttarakhand; 35- Jharkhand; 36- Telangana; 37- Ladakh
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmtCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmtOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqdCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqdOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentNoApprReqd.TotEligibleDon50Percent	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DoneeWithPanName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].ArnNbr	string	False	type=string, maxLength=25, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	Please enter ARN (Donation reference Number)
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands; 02-Andhra Pradesh; 03-Arunachal Pradesh; 04-Assam; 05-Bihar; 06-Chandigarh; 07-Dadra Nagar and Haveli; 08-Daman and Diu; 09- Delhi; 10- Goa; 11-Gujarat; 12- Haryana; 13- Himachal Pradesh; 14-Jammu and Kashmir; 15- Karnataka; 16- Kerala; 17- Lakshadweep; 18-Madhya Pradesh; 19-Maharashtra; 20-Manipur; 21-meghalaya; 22-Mizoram; 23-Nagaland; 24- Odisha; 25- Puducherry; 26- Punjab; 27-Rajasthan; 28- Sikkim; 29-Tamil Nadu; 30- Tripura; 31-Uttar Pradesh; 32- West Bengal; 33- Chhattisgarh; 34- Uttarakhand; 35- Jharkhand; 36- Telangana; 37- Ladakh
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmtCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmtOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqdCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqdOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don100PercentApprReqd.TotEligibleDon100PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DoneeWithPanName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].ArnNbr	string	False	type=string, maxLength=25, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	Please enter ARN (Donation reference Number)
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands; 02-Andhra Pradesh; 03-Arunachal Pradesh; 04-Assam; 05-Bihar; 06-Chandigarh; 07-Dadra Nagar and Haveli; 08-Daman and Diu; 09- Delhi; 10- Goa; 11-Gujarat; 12- Haryana; 13- Himachal Pradesh; 14-Jammu and Kashmir; 15- Karnataka; 16- Kerala; 17- Lakshadweep; 18-Madhya Pradesh; 19-Maharashtra; 20-Manipur; 21-meghalaya; 22-Mizoram; 23-Nagaland; 24- Odisha; 25- Puducherry; 26- Punjab; 27-Rajasthan; 28- Sikkim; 29-Tamil Nadu; 30- Tripura; 31-Uttar Pradesh; 32- West Bengal; 33- Chhattisgarh; 34- Uttarakhand; 35- Jharkhand; 36- Telangana; 37- Ladakh
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmtCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmtOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqdCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqdOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.Don50PercentApprReqd.TotEligibleDon50PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.TotalDonationsUs80GCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.TotalDonationsUs80GOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.TotalDonationsUs80G	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80G.TotalEligibleDonationsUs80G	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].RelevantClauseUndrDedClaimed	string	True	type=string, enum=['80GGA2a', '80GGA2aa', '80GGA2b', '80GGA2bb', '80GGA2c', '80GGA2cc', '80GGA2d', '80GGA2e'], REQUIRED	80GGA(2)(a) - Sum paid to Research Association or University, college or other institution for Scientific Research; 80GGA(2)(aa) - Sum paid to Research Association or University, college or other institution for Social science or Statistical Research; 80GGA(2)(b) - Sum paid to an association or institution for Rural Development; 80GGA(2)(bb) - Sum paid to PSU or Local Authority or an association or institution approved by the National Committee for carrying out any eligible project; 80GGA(2)(c) - Sum paid to an association or institution for Conservation of Natural Resources or for afforestation; 80GGA(2)(cc) - Sum paid for Afforestation, to the funds, which are notified by Central Govt.; 80GGA(2)(d) - Sum paid for Rural Development to the funds, which are notified by Central Govt.; 80GGA(2)(e) - Sum paid to National Urban Poverty Eradication Fund as setup and notified by Central Govt.
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].NameOfDonee	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands; 02-Andhra Pradesh; 03-Arunachal Pradesh; 04-Assam; 05-Bihar; 06-Chandigarh; 07-Dadra Nagar and Haveli; 08-Daman and Diu; 09- Delhi; 10- Goa; 11-Gujarat; 12- Haryana; 13- Himachal Pradesh; 14-Jammu and Kashmir; 15- Karnataka; 16- Kerala; 17- Lakshadweep; 18-Madhya Pradesh; 19-Maharashtra; 20-Manipur; 21-meghalaya; 22-Mizoram; 23-Nagaland; 24- Odisha; 25- Puducherry; 26- Punjab; 27-Rajasthan; 28- Sikkim; 29-Tamil Nadu; 30- Tripura; 31-Uttar Pradesh; 32- West Bengal; 33- Chhattisgarh; 34- Uttarakhand; 35- Jharkhand; 36- Telangana; 37- Ladakh
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].DonationAmtCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].DonationAmtOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.DonationDtlsSciRsrchRuralDev[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.TotalDonationAmtCash80GGA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.TotalDonationAmtOtherMode80GGA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.TotalDonationsUs80GGA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGA.TotalEligibleDonationAmt80GGA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.Schedule80GGCDetails[].DonationDate	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date of Donation in YYYY-MM-DD format
ITR.ITR1.Schedule80GGC.Schedule80GGCDetails[].DonationAmtCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.Schedule80GGCDetails[].DonationAmtOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.Schedule80GGCDetails[].TransactionRefNum	string	False	type=string, maxLength=50	
ITR.ITR1.Schedule80GGC.Schedule80GGCDetails[].IFSCCode	string	False	type=string, maxLength=11, pattern=[A-Z]{4}[0][A-Z0-9]{6}	
ITR.ITR1.Schedule80GGC.Schedule80GGCDetails[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.Schedule80GGCDetails[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.TotalDonationAmtCash80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.TotalDonationAmtOtherMode80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.TotalDonationsUs80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80GGC.TotalEligibleDonationAmt80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.SeniorCitizenFlag	string	True	type=string, pattern=Y|N|S, REQUIRED	Y - Yes; N - No; S - Not claiming for Self/ Family
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.SelfAndFamily	integer	False	type=integer, minimum=0, maximum=25000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HealthInsPremSlfFam	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].InsurerName	string	True	type=string, maxLength=125, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].PolicyNo	string	True	type=string, maxLength=75, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.Sch80DInsDtls[].HealthInsAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamHIDtls.TotalPayments	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpSlfFam	integer	False	type=integer, minimum=0, maximum=5000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.SelfAndFamilySeniorCitizen	integer	False	type=integer, minimum=0, maximum=50000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremSlfFamSrCtzn	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].InsurerName	string	True	type=string, maxLength=125, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].PolicyNo	string	True	type=string, maxLength=75, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.Sch80DInsDtls[].HealthInsAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DSelfFamSrCtznHIDtls.TotalPayments	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpSlfFamSrCtzn	integer	False	type=integer, minimum=0, maximum=5000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.MedicalExpSlfFamSrCtzn	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.ParentsSeniorCitizenFlag	string	True	type=string, pattern=Y|N|P, REQUIRED	Y - Yes; N - No; P - Not claiming for Parents
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Parents	integer	False	type=integer, minimum=0, maximum=25000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremParents	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].InsurerName	string	True	type=string, maxLength=125, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].PolicyNo	string	True	type=string, maxLength=75, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.Sch80DInsDtls[].HealthInsAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsHIDtls.TotalPayments	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpParents	integer	False	type=integer, minimum=0, maximum=5000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.ParentsSeniorCitizen	integer	False	type=integer, minimum=0, maximum=50000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.HlthInsPremParentsSrCtzn	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].InsurerName	string	True	type=string, maxLength=125, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].PolicyNo	string	True	type=string, maxLength=75, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.Sch80DInsDtls[].HealthInsAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.Sec80DParentsSrCtznHIDtls.TotalPayments	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.PrevHlthChckUpParentsSrCtzn	integer	False	type=integer, minimum=0, maximum=5000	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.MedicalExpParentsSrCtzn	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR1.Schedule80D.Sec80DSelfFamSrCtznHealth.EligibleAmountOfDedn	integer	True	type=integer, minimum=0, maximum=100000, REQUIRED	
ITR.ITR1.Schedule80DD.NatureOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : Dependent person with disability ; 2 : Dependent person with severe disability
ITR.ITR1.Schedule80DD.TypeOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : autism, cerebral palsy, or multiple disabilities; 2 : others;
