path	type	required	constraints	description
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DonationAmtCash	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DonationAmtOtherMode	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.TotDon100PercentCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.TotDon100PercentOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.TotDon100Percent	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.TotEligibleDon100Percent	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DoneeWithPanName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].ArnNbr	string	False	type=string, maxLength=25, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmtCash	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmtOtherMode	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqdCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqdOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotDon50PercentNoApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentNoApprReqd.TotEligibleDon50Percent	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DoneeWithPanName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].ArnNbr	string	False	type=string, maxLength=25, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmtCash	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmtOtherMode	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqdCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqdOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotDon100PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don100PercentApprReqd.TotEligibleDon100PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DoneeWithPanName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].ArnNbr	string	False	type=string, maxLength=25, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands, 02-Andhra Pradesh, 03-Arunachal Pradesh, 04-Assam, 05-Bihar, 06-Chandigarh, 07-Dadra Nagar and Haveli, 08-Daman and Diu, 09- Delhi, 10- Goa, 11-Gujarat, 12- Haryana, 13- Himachal Pradesh, 14-Jammu and Kashmir, 15- Karnataka, 16- Kerala, 17- Lakshadweep, 18-Madhya Pradesh, 19-Maharashtra, 20-Manipur, 21-Meghalaya, 22-Mizoram, 23-Nagaland, 24- Odisha, 25- Puducherry, 26- Punjab, 27-Rajasthan, 28- Sikkim, 29-Tamil Nadu, 30- Tripura, 31-Uttar Pradesh, 32- West Bengal, 33- Chhattisgarh, 34- Uttarakhand, 35- Jharkhand, 36- Telangana, 37- Ladakh
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].AddressDetail.PinCode	integer	True	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmtCash	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmtOtherMode	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.DoneeWithPan[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqdCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqdOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotDon50PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.Don50PercentApprReqd.TotEligibleDon50PercentApprReqd	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.TotalDonationsUs80GCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.TotalDonationsUs80GOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.TotalDonationsUs80G	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80G.TotalEligibleDonationsUs80G	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationDate	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date of Donation in YYYY-MM-DD format
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationAmtCash	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationAmtOtherMode	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].TransactionRefNum	string	False	type=string, maxLength=50	
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].IFSCCode	string	False	type=string, maxLength=11, pattern=[A-Z]{4}[0][A-Z0-9]{6}	
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].DonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.Schedule80GGCDetails[].EligibleDonationAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.TotalDonationAmtCash80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.TotalDonationAmtOtherMode80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.TotalDonationsUs80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80GGC.TotalEligibleDonationAmt80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80DD.NatureOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : Dependent person with disability ; 2 : Dependent person with severe disability
ITR.ITR4.Schedule80DD.TypeOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : autism, cerebral palsy, or multiple disabilities ; 2 : others;
ITR.ITR4.Schedule80DD.DeductionAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80DD.DependentType	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2', '3', '4', '5', '6', '7', '8'], REQUIRED	1. Spouse; 2. Son; 3. Daughter; 4. Father; 5. Mother; 6. Brother; 7. Sister; 8. Member of the HUF (in case of HUF)
ITR.ITR4.Schedule80DD.DependentPan	string	False	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z]	
ITR.ITR4.Schedule80DD.DependentAadhaar	string	False	type=string, pattern=[0-9]{12}	
ITR.ITR4.Schedule80DD.Form10IAAckNum	string	False	type=string, maxLength=15	
ITR.ITR4.Schedule80DD.UDIDNum	string	False	type=string, maxLength=18	
ITR.ITR4.Schedule80U.NatureOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : Self with disability ; 2 : Self with severe disability
ITR.ITR4.Schedule80U.TypeOfDisability	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2'], REQUIRED	1 : autism, cerebral palsy, or multiple disabilities ; 2 : others;
ITR.ITR4.Schedule80U.DeductionAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80U.Form10IAAckNum	string	False	type=string, maxLength=15	
ITR.ITR4.Schedule80U.UDIDNum	string	False	type=string, maxLength=18	
ITR.ITR4.Schedule80E.Schedule80EDtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR4.Schedule80E.Schedule80EDtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80E.Schedule80EDtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR4.Schedule80E.Schedule80EDtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR4.Schedule80E.Schedule80EDtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80E.Schedule80EDtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80E.Schedule80EDtls[].Interest80E	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80E.TotalInterest80E	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=3500000, REQUIRED	
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EE.Schedule80EEDtls[].Interest80EE	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EE.TotalInterest80EE	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEA.PropStmpDtyVal	integer	True	type=integer, minimum=0, maximum=4500000, REQUIRED	
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEA.Schedule80EEADtls[].Interest80EEA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEA.TotalInterest80EEA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].LoanTknFrom	string	True	type=string, enum=['B', 'I'], REQUIRED	B: Bank, I: Institution
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].BankOrInstnName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].LoanAccNoOfBankOrInstnRefNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].DateofLoan	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].TotalLoanAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].LoanOutstndngAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].VehicleRegNo	string	True	type=string, minLength=1, maxLength=11, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80EEB.Schedule80EEBDtls[].Interest80EEB	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Schedule80EEB.TotalInterest80EEB	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
