path	type	required	constraints	description
ITR.ITR2.ScheduleCYLA.STCG30Per.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.STCGAppRate.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.STCGAppRate.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.STCGAppRate.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.STCGAppRate.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.STCGDTAARate.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.STCGDTAARate.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.STCGDTAARate.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.STCGDTAARate.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.LTCG10Per.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.LTCG10Per.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCG10Per.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCG10Per.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.LTCG12_5Per.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.LTCG12_5Per.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCG12_5Per.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCG12_5Per.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.LTCG20Per.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.LTCG20Per.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCG20Per.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCG20Per.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.LTCGDTAARate.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.LTCGDTAARate.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCGDTAARate.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.LTCGDTAARate.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.OthSrcExclRaceHorse.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Fill positive or zero value only
ITR.ITR2.ScheduleCYLA.OthSrcExclRaceHorse.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.OthSrcExclRaceHorse.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.OthSrcRaceHorse.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.OthSrcRaceHorse.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.OthSrcRaceHorse.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.OthSrcRaceHorse.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.IncOSDTAA.IncCYLA.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income of current year (Fill this column only if income is zero or positive)
ITR.ITR2.ScheduleCYLA.IncOSDTAA.IncCYLA.HPlossCurYrSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.IncOSDTAA.IncCYLA.OthSrcLossNoRaceHorseSetoff	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCYLA.IncOSDTAA.IncCYLA.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.TotalCurYr.TotHPlossCurYr	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.TotalCurYr.TotOthSrcLossNoRaceHorse	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.TotalLossSetOff.TotHPlossCurYrSetoff	integer	True	type=integer, minimum=0, maximum=200000, REQUIRED	
ITR.ITR2.ScheduleCYLA.TotalLossSetOff.TotOthSrcLossNoRaceHorseSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.LossRemAftSetOff.BalHPlossCurYrAftSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCYLA.LossRemAftSetOff.BalOthSrcLossNoRaceHorseAftSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.Salary.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Fill positive or zero value only
ITR.ITR2.ScheduleBFLA.Salary.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.HP.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.HP.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.HP.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCG15Per.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.STCG15Per.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCG15Per.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCG20Per.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.STCG20Per.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCG20Per.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCG30Per.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.STCG30Per.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCG30Per.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCGAppRate.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.STCGAppRate.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCGAppRate.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCGDTAARate.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.STCGDTAARate.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.STCGDTAARate.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCG10Per.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.LTCG10Per.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCG10Per.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCG12_5Per.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.LTCG12_5Per.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCG12_5Per.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCG20Per.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.LTCG20Per.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCG20Per.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCGDTAARate.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.LTCGDTAARate.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.LTCGDTAARate.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.OthSrcExclRaceHorse.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Fill positive or zero value only
ITR.ITR2.ScheduleBFLA.OthSrcExclRaceHorse.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.OthSrcRaceHorse.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Income after set-off, if any, of current year’s losses
ITR.ITR2.ScheduleBFLA.OthSrcRaceHorse.IncBFLA.BFlossPrevYrUndSameHeadSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.OthSrcRaceHorse.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.IncOSDTAA.IncBFLA.IncOfCurYrUndHeadFromCYLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Fill positive or zero value only
ITR.ITR2.ScheduleBFLA.IncOSDTAA.IncBFLA.IncOfCurYrAfterSetOffBFLosses	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.TotalBFLossSetOff.TotBFLossSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleBFLA.IncomeOfCurrYrAftCYLABFLA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev8thYearFromAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2013-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrev8thYearFromAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev8thYearFromAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev8thYearFromAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev7thYearFromAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2013-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrev7thYearFromAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev7thYearFromAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev7thYearFromAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev6thYearFromAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2013-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrev6thYearFromAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev6thYearFromAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev6thYearFromAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev5thYearFromAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2013-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrev5thYearFromAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev5thYearFromAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev5thYearFromAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev4thYearFromAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2021-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrev4thYearFromAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev4thYearFromAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev4thYearFromAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev4thYearFromAY.CarryFwdLossDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev3rdYearFromAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2021-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrev3rdYearFromAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev3rdYearFromAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev3rdYearFromAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev3rdYearFromAY.CarryFwdLossDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrev2ndYearFromAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2021-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrev2ndYearFromAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev2ndYearFromAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev2ndYearFromAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrev2ndYearFromAY.CarryFwdLossDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.LossCFFromPrevYrToAY.CarryFwdLossDetail.DateOfFiling	string	True	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01])), REQUIRED	Date in YYYY-MM-DD format on or after 2021-04-01
ITR.ITR2.ScheduleCFL.LossCFFromPrevYrToAY.CarryFwdLossDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrevYrToAY.CarryFwdLossDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrevYrToAY.CarryFwdLossDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.LossCFFromPrevYrToAY.CarryFwdLossDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.TotalOfBFLossesEarlierYrs.LossSummaryDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.TotalOfBFLossesEarlierYrs.LossSummaryDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.TotalOfBFLossesEarlierYrs.LossSummaryDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.TotalOfBFLossesEarlierYrs.LossSummaryDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.AdjTotBFLossInBFLA.LossSummaryDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.AdjTotBFLossInBFLA.LossSummaryDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.AdjTotBFLossInBFLA.LossSummaryDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.AdjTotBFLossInBFLA.LossSummaryDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.CurrentAYloss.LossSummaryDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.CurrentAYloss.LossSummaryDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.CurrentAYloss.LossSummaryDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.CurrentAYloss.LossSummaryDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCFL.TotalLossCFSummary.LossSummaryDetail.TotalHPPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.TotalLossCFSummary.LossSummaryDetail.TotalSTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.TotalLossCFSummary.LossSummaryDetail.TotalLTCGPTILossCF	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCFL.TotalLossCFSummary.LossSummaryDetail.OthSrcLossRaceHorseCF	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80C	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80CCC	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.PRANNum	string	False	type=string, minLength=1, maxLength=125	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80CCDEmployeeOrSE	integer	False	type=integer, minimum=0, maximum=99999999999999	For Employee/SelfEmployed
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80CCD1B	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80CCDEmployer	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80D	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80DD	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80DDBUsrType	string	False	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['1', '2']	1 : Self or dependent; 2 : Self or Dependent (Senior Citizen)
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80DDB	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.NameOfSpecDisease80DDB	string	False	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n']	a : Dementia; b : Dystonia Musculorum Deformans; c : Motor Neuron Disease; d : Ataxia; e : Chorea; f : Hemiballismus; g : Aphasia; h: Parkinsons Disease; i : Malignant Cancers; j : Full Blown Acquired Immuno-Deficiency Syndrome (AIDS); k:Chronic Renal failure; l:Hematological disorders; m: Hemophilia; n:Thalassaemia
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80E	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80EE	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleVIA.UsrDeductUndChapVIA.Section80EEA	integer	False	type=integer, minimum=0, maximum=99999999999999	
