path	type	required	constraints	description
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLossSetOff.LtclSetOffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg15Per.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg15Per.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg15Per.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg15Per.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg15Per.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg15Per.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg20Per.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg20Per.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg20Per.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg20Per.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg20Per.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg20Per.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg30Per.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg30Per.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg30Per.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg30Per.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg30Per.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcg30Per.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgAppRate.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgAppRate.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgAppRate.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgAppRate.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgAppRate.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgAppRate.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgDTAARate.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgDTAARate.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgDTAARate.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgDTAARate.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgDTAARate.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InStcgDTAARate.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.LtclSetOff12_5Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.LtclSetOff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.LtclSetOffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg10Per.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.LtclSetOff10Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.LtclSetOff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.LtclSetOffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg12_5Per.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.LtclSetOff10Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.LtclSetOff12_5Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.LtclSetOffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcg20Per.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.CurrYearIncome	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.LtclSetOff10Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.LtclSetOff12_5Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.LtclSetOff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.InLtcgDTAARate.CurrYrCapGain	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.LtclSetOff10Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.LtclSetOff12_5Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.LtclSetOff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.TotLossSetOff.LtclSetOffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.StclSetoff15Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.StclSetoff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.StclSetoff30Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.StclSetoffAppRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.StclSetoffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.LtclSetOff10Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.LtclSetOff12_5Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.LtclSetOff20Per	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.CurrYrLosses.LossRemainSetOff.LtclSetOffDTAARate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder15Per.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder15Per.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder15Per.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder15Per.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder15Per.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder20Per.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder20Per.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder20Per.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder20Per.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder20Per.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder30Per.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder30Per.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder30Per.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder30Per.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnder30Per.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderAppRate.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderAppRate.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderAppRate.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderAppRate.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderAppRate.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderDTAARate.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderDTAARate.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderDTAARate.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderDTAARate.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.ShortTermUnderDTAARate.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder10Per.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder10Per.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder10Per.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder10Per.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder10Per.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder12_5Per.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder12_5Per.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder12_5Per.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder12_5Per.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder12_5Per.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder20Per.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder20Per.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder20Per.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder20Per.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnder20Per.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnderDTAARate.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnderDTAARate.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnderDTAARate.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnderDTAARate.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.LongTermUnderDTAARate.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.VDATrnsfGainsUnder30Per.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.VDATrnsfGainsUnder30Per.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.VDATrnsfGainsUnder30Per.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.VDATrnsfGainsUnder30Per.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleCGFor23.AccruOrRecOfCG.VDATrnsfGainsUnder30Per.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].ShareOnOrBefore	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['BE', 'AE'], REQUIRED	BE - On or Before 31st January 2018; AE - After 31st January 2018
ITR.ITR3.Schedule112A.Schedule112ADtls[].ShareTransferredOnOrBefore	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['BE', 'AE'], REQUIRED	BE - Before 23rd July 2024; AE - On or after 23rd July 2024
ITR.ITR3.Schedule112A.Schedule112ADtls[].ISINCode	string	True	type=string, pattern=IN[0-9A-Z]{10}, REQUIRED	IN[0-9A-Z]{10} - On or Before 31st January 2018; INNOTREQUIRD - After 31st January 2018; INNOTAVAILAB - In case security/Share does not have ISIN Code
ITR.ITR3.Schedule112A.Schedule112ADtls[].ShareUnitName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), REQUIRED	[w]* - On or Before 31st January 2018; CONSOLIDATED - After 31st January 2018
ITR.ITR3.Schedule112A.Schedule112ADtls[].NumSharesUnits	number	False	type=number, minimum=0, maximum=100000000000000.0	
ITR.ITR3.Schedule112A.Schedule112ADtls[].SalePricePerShareUnit	number	False	type=number, minimum=0, maximum=100000000000000.0	
ITR.ITR3.Schedule112A.Schedule112ADtls[].TotSaleValue	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].CostAcqWithoutIndx	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].AcquisitionCost	number	True	type=number, minimum=0, maximum=100000000000000.0, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].LTCGBeforelower6and11	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].FairMktValuePerShareunit	number	True	type=number, minimum=0, maximum=100000000000000.0, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].TotFairMktValueCapAst	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].ExpExclCnctTransfer	number	True	type=number, minimum=0, maximum=100000000000000.0, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].TotalDeductions	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.Schedule112ADtls[].Balance	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.SaleValue112A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.CostAcqWithoutIndx112A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.AcquisitionCost112A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.LTCGBeforelowerB1B2112A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.Schedule112A.FairMktValueCapAst112A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
